"State","Region","City","Purpose","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228"
"E","EA","EAC","Bus",36.4312956,63.3368025,115.6243783,108.7419208,39.2201596,63.3430568,48.9782095,73.7458987,14.2355031,36.6834828,39.6265502,74.575002,31.3301941,47.88436,59.2600361,19.4898603,32.2511789,21.2276253,47.9899692,60.9384701,78.1080439,35.2051501,172.8116121,49.1986841,10.8726906,17.1664769,15.0249843,42.426342,51.7116532,30.4288749,12.9528705,47.385647,46.4201613,35.2012602,37.9690577,69.0637477,27.6902922,12.8284459,17.9140137,13.1248916,87.1868966,21.8242765,144.6538994,89.8668181,27.4546518,3.6817506,93.0292332,9.7160116,1.8056002,77.0227078,52.3125431,55.8609581,40.2244259,46.4468782,67.7569966,63.1589217,27.816942,92.9644993,45.8808997,1.0647699,11.4918504,18.4597219,31.6054905,25.9700893,32.7225591,41.5610006,46.5402551,189.5300349,84.9162616,32.883495,16.9141448,260.4502058,17.3864617,22.5801391,62.5666723,45.7893128,48.6061549,44.9932012,32.5843512,88.7084446,36.4951018,36.0369874,6.2811694,754.6517325,28.2906733,21.7886358,25.2146351,32.015637,58.7424141,24.4797805,26.2376243,20.5307267,140.8626943,138.9134106,60.9035122,128.947958,33.128216,21.800177,17.131648,30.384203,75.864891,40.241005,28.708399,18.315488,44.238183,75.222334,58.970702,40.211017,17.46609,12.9337322,47.6436349,51.0688998,38.7422424,821.0824187,67.7147611,11.5142582,13.2686723,34.5047542,27.3093293,44.0196521,8.7685894,85.5619253,141.8580914,53.1827621,16.316846,40.1903043,21.0383676,34.9508727,46.6263872,45.2509598,13.8611244,9.043705,8.8287991,16.4654734,33.4825622,37.1450303,22.7852106,56.257327,6.3135199,26.850557,12.523015,27.1128642,35.353374,41.0725608,10.8494309,76.9152514,20.9897157,18.3931988,28.8617654,40.4486244,19.3643634,128.0232015,39.2841815,236.4024031,23.3180216,17.578171,31.5132394,4.7917431,26.807136,25.0840876,30.272604,16.7492206,25.3809104,146.9154443,34.6853348,28.0533397,108.3413219,71.662617,51.9644045,41.3640192,28.6049383,117.773666,10.6247007,25.4270912,15.005367,11.4092766,12.7649141,17.5517814,57.9975963,106.7717416,76.7912099,12.6054458,12.6540381,13.2718025,14.7109368,37.8172648,27.6607058,46.8804172,96.7153204,26.3879548,14.3957239,21.1305914,5.6210368,133.7275952,13.9536286,53.0526155,45.887067,94.530548,27.4121956,28.7077417,62.6769463,66.4765143,65.813667,33.536286,11.3669566,14.3634803,33.3035867,44.0504203,32.746548,11.5260002,10.2605662,37.1335933,116.8299341,44.4364546,108.3475926,14.6400677,483.3573969,29.2645176,93.4063262,62.1565128,51.7866449,67.7920547,67.2561544,108.7788769,25.9412386,100.4154378,48.6855505,79.7031117
"E","EA","EAC","Oth",0,4.1111433,5.9373102,7.9498944,0.6886001,6.2067518,0,7.3299272,0,2.4451272,6.2262882,1.6219944,3.4147118,0,2.6587343,0,0,9.6208388,12.7673087,16.979053,8.8077027,8.9486888,71.6688746,8.2283562,33.1774698,3.4396748,0,18.3022863,4.5733575,0,0,8.838969,19.4989913,39.4409823,6.4258142,6.509025,0,18.1147591,0,1.3847124,0,2.1669646,20.0960849,0,2.741063,38.1398588,1.7283993,8.1882908,0,3.3520674,45.8971496,5.296915,2.855506,2.0293164,15.5797158,4.0467822,0,3.7132428,50.5217627,17.6502512,5.3229578,0,25.4093104,22.5447988,3.0231238,16.0597656,12.5995943,6.6317719,27.7939305,11.9522069,12.500695,0,5.5249381,0,0,40.7781816,1.2701833,19.717795,41.1347563,2.4063186,2.9957114,25.5104387,6.9035127,1.2709134,2.8873376,1.2132406,23.5383718,8.5408344,2.0161499,27.7232756,14.232792,0,2.0608681,3.7049396,8.1459688,29.9529298,17.888596,7.839421,20.861961,26.243287,5.56487,9.347794,0.551268,0.516984,32.10806,16.161784,15.611152,1.602078,5.7937451,19.8883069,19.5477451,3.4695534,31.5211568,25.5676986,4.028412,7.9026067,3.6934336,55.5274476,7.2136441,0.3399692,2.4071156,15.1931705,4.4788831,10.4845013,4.8298434,2.4118501,6.7414614,10.7333914,38.9418603,4.0998579,6.1341225,35.0026544,0,6.6615272,10.5852856,1.8484076,0,8.978292,2.0327493,2.2504928,7.0451016,22.0189012,6.4998715,9.3855814,0.9876222,17.3588128,28.5908511,5.2000549,0,7.7030504,0,7.6142054,7.3859103,34.0594204,3.3519576,4.9005939,4.0170415,5.6068802,14.4116205,11.7845833,17.1841346,17.2059393,1.0025351,21.461555,0,12.6150448,7.1580365,2.9574957,14.8569294,10.1640209,10.4388708,0,5.919012,0,4.1066044,0,1.9100561,3.8587873,10.2357436,2.2994076,19.0636144,9.1094658,10.9811663,2.4962531,7.8365694,5.1284091,0,14.8802,2.9211609,6.78161,0.2633746,18.3720519,12.4800592,8.4550223,23.6795573,16.8601977,41.8224709,0,23.4580762,12.1775183,17.106566,5.4939081,18.977171,2.9421318,0,5.1150478,8.553067,63.4493269,4.7218308,7.0223076,19.7328519,15.9900892,16.4877248,7.0946385,37.4719632,1.3152391,18.2280342,6.525752,4.3548398,4.1453521,7.8797944,42.7037593,70.1295106,2.6277625,69.0001263,0,49.8725602,0.2360885
"E","EB","EBA","Hol",194.5656246,59.865033,33.1831568,47.6536039,23.6036161,126.1475123,372.7607024,105.4620974,152.1360835,195.4373526,240.7947334,77.9242508,184.223788,50.5823561,54.5312646,48.1596426,127.915242,171.7029121,359.2383438,429.4801053,360.1167898,153.29552,113.4498771,36.3355503,41.2339708,71.0964534,295.935305,21.0401348,38.3855736,105.6645728,434.4585669,295.9164682,236.2679591,174.7031396,98.0148041,21.4926329,82.5080377,11.2285535,52.1261725,76.2645945,103.0786588,134.4250508,334.0031511,242.7836855,281.5582689,137.4025283,91.8365613,35.009291,9.491906,30.6520242,35.9156748,12.3171839,167.9196002,57.5220688,188.9779913,265.5285167,167.2165132,225.0077002,67.2408139,61.0360085,18.2356713,13.0656897,37.1538033,89.4387885,117.3907281,210.5774383,181.224369,140.4021726,321.5025375,95.9908982,50.6722455,108.5826216,95.1712028,10.3512203,63.4534624,73.5091666,92.1889502,30.9168619,419.3514809,324.1573614,234.8243971,259.2765582,62.0558218,28.7016884,59.7059339,49.3083485,58.6268137,45.9432845,51.6323766,119.88946,316.1425228,248.0074796,245.1855077,161.9834427,116.5973069,18.1938068,51.022715,48.403506,51.430979,135.735304,88.712813,147.865833,314.946501,316.968375,287.147588,209.875493,84.158479,19.204054,89.0006698,177.7344315,17.9826407,44.112819,122.5853476,210.1669764,201.3671527,429.7918068,667.3891269,353.7723024,10.3383581,67.1442401,58.7883742,30.1337765,38.2134637,16.8482821,98.4519623,221.5233051,332.4596359,278.9157984,254.5649102,129.7954616,23.6930743,8.7819331,24.0093597,2.3524292,13.7969084,96.8494431,24.5012091,139.8289397,213.8289999,184.8740681,221.93249,97.0275372,47.0305207,27.0065043,51.6440905,8.4795752,10.7829582,37.657248,86.1032988,215.876813,256.3556182,436.7745577,190.4268619,103.449921,45.6378713,10.8205143,70.2896111,7.9721361,30.6869608,42.3085242,97.5285057,81.4170657,260.2345134,299.2645036,209.9160539,89.8881211,89.8675344,3.1118409,45.6782165,1.7173625,12.0294706,66.1392363,38.5376993,169.3385839,357.6125123,271.6184947,27.2693833,199.7990643,65.3067429,7.973958,30.5231812,6.6252118,22.2813707,18.6006454,60.6781474,19.2264776,229.7575352,175.7756337,255.9426546,113.2155732,26.374372,0,38.2854097,28.6089348,86.699966,79.6560495,106.7018804,266.5217515,150.5996346,203.6999055,256.9593368,172.9241467,42.3801703,16.7696221,48.7325685,8.8911273,6.6090253,181.8980779,73.9214984,101.5717312,285.2165194,126.1980922,291.4441355,63.9997566,75.09023,0,74.4115056,2.8962394,25.7953559,37.7030015,93.3012774,108.7687695,379.287048,208.1572591,545.6154438,88.5946347,62.9882238,12.6901491
"E","EB","EBA","Vis",40.8812932,10.0041828,13.6007537,20.3608792,46.2075102,17.9659237,52.2840096,152.9141079,6.1462286,9.5619164,20.3260378,10.8080102,25.7586794,0.3443443,19.940507,69.7451306,88.8266948,103.9631471,89.6916708,197.8048568,23.6447903,22.340214,0.7431614,13.6764822,21.4507636,0,0.7543035,106.2438262,12.3749094,23.779075,46.2171588,7.29573,6.8365355,62.2747841,2.6681697,11.4769625,27.3738421,11.3323697,14.3293465,26.9564995,6.4230204,64.7061208,43.9664854,2.0015084,58.764426,13.2348104,29.076287,0,17.1343274,13.6989908,0.95229,24.1748666,1.2147666,56.222296,59.459621,40.1750534,102.0883044,33.4955104,2.4802691,104.867387,20.4661148,95.3043525,12.6097647,15.3114605,0,8.6440016,97.1875781,196.5372824,62.0926015,111.7373508,37.2883797,74.5788837,101.4828302,12.8877951,15.4565814,43.5899544,19.4965902,2.740268,89.93075,29.7400745,7.7204496,28.6033093,11.5107147,55.4283542,1.9742369,8.8256372,16.2599028,104.2859886,9.7554776,40.0907501,45.06726,75.3472383,40.3429217,3.3635664,20.9205912,14.7101143,24.161741,19.250132,46.916174,19.767274,14.68011,102.512288,46.399498,37.213716,115.029722,93.491459,5.553577,118.782298,30.5840942,263.7240559,21.1566442,16.058143,23.2878213,46.7077872,64.0730343,10.6143043,15.708351,74.8393036,13.1168318,29.9279045,12.3495834,3.5497197,0,22.1322313,29.3085694,66.3662423,123.2548794,102.6117082,14.9910065,63.8056442,7.8441298,43.602888,19.3026744,1.3334527,2.6720727,3.1315218,14.3599702,15.1336321,135.3084484,73.071841,11.3190717,15.0148566,10.1872907,15.7017146,18.3976886,9.3588892,1.4482101,30.758023,52.403357,9.7279338,71.9039268,20.1407334,47.7545668,42.5647936,6.2333824,16.7176176,29.0144984,0,7.5363112,21.0790198,41.9602582,88.2280701,87.6227442,7.5085757,32.7652776,17.3397913,22.3118137,14.5740515,13.3790056,3.7696597,26.2924029,27.5663326,55.6529107,110.2040343,62.6462235,61.7650626,25.1903406,17.1142663,8.8023363,19.5578755,30.2439129,22.8484088,0.9674483,16.3404924,70.4651493,78.6477724,139.3632799,35.6791551,9.1897925,90.4560459,0,4.4172691,0,6.0848611,17.1584822,31.8912488,44.2223196,25.2586967,107.1691663,62.9410165,33.9755415,34.4791255,93.6622455,22.5402669,40.0314075,19.5317771,64.3608846,22.1703608,24.7959182,0,9.8622319,202.1506185,18.7125025,74.1970691,28.4951449,66.4148302,35.8931267,0,53.5794354,97.3429424,34.219835,21.5603369,146.7904936,35.0502176,3.9611522,30.0133335,21.0013422,47.0677973
"E","EB","EBA","Bus",28.1234239,290.2596712,38.38199,46.3769591,1072.18326,29.8231871,87.5407566,162.4330635,136.8587007,60.3005965,230.2464275,48.7090177,53.4248156,39.3320752,42.6758068,42.7960006,10.5211719,74.4675833,82.2439413,80.9838771,34.2937676,8.923513,41.2066429,10.1603125,4.2670177,47.987831,17.3929583,64.7550451,37.8416513,24.6958661,158.9705611,81.4617707,33.7360003,48.3052429,37.0076103,86.3228377,30.1967299,43.0450237,155.0496764,129.2331728,55.9235035,123.2994468,35.4758792,44.9720549,89.2169559,190.7848666,72.3235196,13.3952712,38.4251866,146.0474089,53.7661679,41.9405538,77.5744725,196.1373489,153.9271,82.3433248,33.130095,128.019695,62.2451421,1.4142938,64.9636331,3.5309592,56.4347312,26.5268038,32.9240266,125.4591898,117.0894397,55.582274,209.186691,134.4252743,129.2308182,10.0037636,65.9150388,123.7839041,65.2212982,76.0638537,62.4388313,207.3498485,368.4724888,31.6378276,384.6060636,34.8386867,83.4976877,160.077055,61.5533347,178.9948708,99.7252904,102.9041604,107.8404448,130.6238202,85.3389266,109.8424477,115.014287,134.1224807,265.0693863,153.7301398,36.559561,40.468668,437.536264,149.6578,238.60087,148.579005,171.681189,124.462556,131.399868,70.752242,60.138653,169.201084,63.5734114,191.3150887,91.6616139,55.1814885,207.6292341,86.0228461,186.3114834,475.7441581,193.6706979,340.76387,140.5860356,506.4498344,61.950695,172.8931515,100.4292751,188.3798402,160.9398696,166.7032165,170.4431154,373.8800011,71.1551947,35.4051672,100.0294988,132.3531218,53.4319193,121.6826768,119.0699885,233.6428151,45.7345718,87.7382959,223.7313258,84.502014,121.112821,51.0179458,87.166955,119.4646103,154.0795707,141.1957003,118.8678987,75.060116,140.0072092,137.3597725,103.9598462,292.1431632,185.2474673,127.1497889,77.6453495,152.1336794,217.7156706,164.2458767,120.1349503,150.7820019,105.6040631,183.6928662,95.3977726,388.0126718,75.2342915,219.4803936,135.6771306,228.9830646,109.172371,162.6869714,156.6216072,403.139031,115.5576902,406.8136812,280.5822918,225.5100751,155.3962578,122.2760832,268.7015705,680.1358758,160.9362772,151.9414329,282.0544847,511.0343961,188.118386,136.3872433,208.7937337,319.9528947,358.917963,859.869355,31.2431079,272.1398511,495.6527892,651.7142543,665.0578361,693.0174658,540.5622748,927.7138174,754.0775585,349.8803307,575.4300876,777.7289947,1131.092264,597.0678743,410.7047047,639.8730289,953.8101667,980.3466709,743.9862771,274.891246,475.7967651,1073.246552,1062.176331,940.121543,1215.243244,758.0407421,750.9217945,442.0968368,384.4294282,745.7933519,783.6704289,676.3069842,690.4134652,690.1951527,572.9716435,611.3676187,734.8522545,596.4096282
"E","EB","EBA","Oth",0,0,2.1379863,0,21.882641,14.1115866,0,0,0,0,0,0.6168038,0,0,0,0,12.2606706,11.9928562,9.058875,0,0,0,0,0,0.5333772,0,0,0,84.5357553,0,0,20.276276,0.7969664,4.0451728,0,0,1.2648306,18.3922894,0,0,0,0.7223215,0.6165059,0,0,0,0,20.625335,1.6748049,0,0,0,6.3797468,0,108.2267181,0,0,20.2954807,0,12.817886,0,7.5492844,2.2404218,0,0,0.9125508,0.9783884,0,0,1.1057782,0,3.4812184,0,19.4814731,5.172669,0,0,0,0,57.8557123,5.826123,5.3451338,0,0.8743986,8.2902612,0.8385876,26.5988268,5.5470306,1.443594,66.815712,3.196794,16.6464793,0,0,2.9464788,8.1540245,0,0.866941,4.523839,0,1.965201,3.629165,0,4.87274,2.4985,3.432483,2.623023,76.086302,9.0006175,2.3427472,0,11.9157522,2.6800111,6.7883679,0,0,0,10.0816349,0.7272323,0,0.3007498,0,0,1.3921346,0,16.8836984,2.850059,0,0.5976157,0,2.0103374,0,0,17.1813116,2.4273732,0,24.8580907,13.3667896,2.0113156,0,0,0.5267236,0.5738629,0,0,0,0,5.9480432,2.1639367,0,2.3768357,0,0,0,0,0,0,0,2.7394102,0,0,0,0,7.5169186,6.3749564,0,0.9036081,0,0,0,0,0,13.1000752,0,0,0,0,6.7886933,1.90605,0,0,0,0,0,1.9897093,0,1.3466097,0,17.6591631,0,1.5496613,1.4884834,0,0,3.4962038,0,8.4498419,19.9688044,0,0,0,0,0,36.0684276,0,5.9721521,0,0,0,0,0,0.4081448,0,0,3.9700864,1.9779216,0,2.1280283,0,0,1.4841813,0,3.9945694,0,0.9658592,0,39.0416488,0
"E","EC","ECA","Hol",139.3534681,76.7723921,88.7600174,44.8011384,18.0659296,52.4222658,70.5784836,39.966788,158.3717902,99.0863994,60.6189792,64.6196497,74.3518963,29.4859902,57.7389052,21.494292,26.8405867,57.4106296,101.6749669,50.4830608,124.8438638,99.2578955,67.2646252,72.2965816,87.6117815,41.5547939,50.0933829,92.0912072,31.3564378,87.289416,69.4065819,22.2187467,88.9304783,85.7248089,29.1514114,9.4573519,189.8579652,107.9122844,32.7673421,100.6534975,55.2716,35.1033785,87.3249047,29.2942144,176.4354441,51.1282215,49.3996598,14.5427486,127.5744144,18.7065182,12.8117313,217.0434627,5.7526992,95.3986577,45.4946727,23.0015805,125.2540432,118.0658378,109.5065965,53.5417705,253.1501144,58.8355171,6.7439429,91.2749214,71.9686931,62.598925,53.3674973,59.3222516,146.2245873,289.2627383,33.6995278,57.737574,201.9056312,91.5481862,186.152593,49.6331899,43.8405966,27.8057415,147.455844,87.2299894,110.7121237,89.7241069,41.626309,19.524557,139.707501,30.8467022,84.3614507,41.1246111,38.1602476,59.2140745,74.134306,49.2430866,100.4480816,68.301534,107.5800025,4.2099075,95.356664,18.662431,56.84455,85.396771,31.803666,40.018545,18.500868,42.398041,166.426098,103.038307,36.676223,39.077766,145.1298697,10.9586818,41.2099384,105.5830008,34.282885,123.2656844,33.8847858,116.6207632,135.6737635,235.9191249,32.9125658,56.9428479,143.422613,46.3075383,66.601668,55.6663286,39.131949,34.0928578,52.2430505,61.3820181,80.0188173,130.415141,19.1128275,40.3572132,159.6944968,23.7179986,57.5172339,71.7419651,78.1076612,14.5828292,26.6033449,23.8107562,103.1259784,75.7747312,66.1354757,32.2982117,34.1969416,18.5210053,68.0390652,72.1698579,16.7912735,58.9149801,34.7988317,21.8452158,152.6921048,42.1854908,42.7746614,29.1892204,257.4387442,32.8336468,51.9351101,38.4869643,68.8805605,20.6189439,72.0390651,42.5431855,104.0167626,93.1881433,48.1052347,14.4832298,90.6714286,38.6687152,34.8555932,119.2817515,21.1862439,43.1153795,91.8989222,45.6689839,94.4043981,144.2828885,42.2001223,30.358981,182.6244516,23.3723786,108.5869227,121.8474183,55.061128,161.7614812,139.2108143,40.5025723,101.0472178,66.236705,30.4234923,28.1203086,117.1272818,8.0881026,83.1110635,54.9744427,31.3017885,56.4665855,109.9433453,26.2948791,47.0476133,40.858377,87.070848,48.5405455,127.8029239,239.4644314,118.2795518,31.0153914,53.5929245,46.7164679,52.821711,46.5051777,41.3267258,33.9281178,43.9825802,9.759193,305.0544052,52.0748192,88.5165094,159.6632948,96.6971272,44.7234368,105.661056,82.2798848,118.0202819,187.340827,131.4633511,27.5491336
"E","EC","ECA","Vis",60.2514172,22.4981665,44.4190552,124.5259055,33.3777876,42.0584169,12.2921483,17.7679317,40.7593926,42.4696633,20.4941389,64.0038333,61.5056064,23.8465172,35.5540339,12.02985,39.442816,15.309999,44.765577,29.8699454,48.6918248,38.3033265,71.006175,53.8148873,75.9738352,10.7638645,39.2274904,99.8922385,29.5897109,21.8060846,95.9983234,42.3342359,161.0194455,49.523185,153.9564158,44.8682864,34.6221004,57.6380983,14.689195,53.7348165,33.7981098,69.9891877,53.8904733,82.8149369,90.1401627,196.1084217,52.5254805,68.2171291,80.9527417,47.2215616,180.5915673,101.5195099,49.8441352,153.2323739,51.83426,73.1283353,151.0429814,75.6468809,22.0376151,74.5757828,112.9259728,113.8261861,52.1552765,39.9007775,28.5440327,17.9455842,102.0897342,26.4056013,127.7646767,188.9151584,32.8008159,160.4227072,135.4986972,42.2821249,43.5262297,37.692424,58.4609604,40.3256016,105.6601529,71.4398322,62.5654449,103.5439267,18.8979918,43.7616056,49.3708215,25.8423295,75.390702,57.7467722,44.2536666,82.1553181,52.9365098,27.8047846,57.5978779,28.8740547,63.0470802,43.6371366,52.550652,54.288672,47.641863,76.681121,47.455068,57.836945,77.747134,32.143279,34.700908,58.379232,23.296686,44.072558,36.303021,64.8373826,46.3439996,79.2565172,17.5686897,46.7897677,100.0546606,204.7636955,36.5013816,63.8151578,27.9368347,47.9643312,62.4010932,16.1675328,88.3858896,58.8660932,30.9258295,44.5144573,33.1554865,52.0508171,22.2218195,63.8849295,30.9260313,21.9432828,146.8595554,19.0267238,19.449535,45.6757057,33.2375613,16.9898844,39.3301617,43.4107269,26.3294983,50.223922,36.5035873,90.5183945,74.5863337,9.7117825,28.5356343,57.4290726,21.81438,50.8278277,24.0588178,24.637752,52.2983674,62.4023045,13.9800643,9.9906534,117.1775275,14.1096869,16.3781837,27.2087319,24.2328653,49.4803483,11.2352747,44.0508629,34.1618237,106.9712335,67.0980587,47.572335,104.4491713,32.8895911,48.1187794,70.4984017,22.1421475,63.7569257,163.7366959,110.1693817,37.1310834,75.2623383,25.1200733,61.3707131,13.7077549,19.4709011,50.139651,133.1604378,24.9640704,16.1573618,56.7309117,39.7545241,76.9767509,47.7648395,15.9821761,22.4277697,50.6963163,17.2959352,53.1398309,89.3356374,10.6173173,15.1637496,44.632276,74.9557468,63.7246848,53.2923625,31.7368782,84.5979248,32.7391647,46.9887608,20.6264036,63.4132522,42.5377353,127.435219,180.4736532,42.8996586,82.6907441,37.0259456,49.6344959,72.9234579,80.6039687,31.3831446,18.9870083,78.5333199,45.8287941,5.8266734,91.7623716,69.1679284,39.807044,42.527852,39.5461538,82.8988413
"E","EC","ECA","Bus",90.2951957,50.6205468,99.1333841,112.070408,95.726361,10.9436787,215.5766513,127.5971214,108.3106442,166.9227244,387.8321567,106.4935975,28.6115712,13.4361093,62.9083232,56.5926017,146.6186105,191.9137739,75.5519681,261.6167612,142.4943334,94.2728095,41.3019006,213.3495615,27.2334719,15.5870278,109.6231715,84.8709686,74.5074743,76.0863691,38.249398,26.2043688,52.1795099,107.7924717,431.849698,97.7610792,97.128202,94.3310288,52.7103022,120.9142298,19.9643441,85.0073257,187.5377022,94.7551478,7.2632212,132.5877166,168.9445433,49.4777216,151.3634612,31.2439101,321.6628226,115.7393545,117.1329164,224.875491,72.4824158,135.0747666,62.1589419,62.7691148,87.0447938,55.9233704,59.2518003,63.230977,106.5181318,80.2319714,117.0740847,123.3495759,41.7561073,83.7118659,104.9537256,185.877042,200.8677443,190.6445588,46.2208167,10.123578,168.2747133,53.8219597,118.1144366,30.7760463,22.2709952,27.6714713,61.749359,147.829004,121.941614,93.5212034,31.9118915,55.2851396,101.4133718,41.0503442,235.0851181,55.7313536,91.1272649,50.1960147,107.9066513,101.7451447,74.5965173,86.3414958,19.400772,95.068713,187.667083,140.553407,130.810729,121.405272,92.957228,88.234831,75.384929,103.332982,92.717157,128.388598,19.0891471,79.2183435,81.5114133,98.3734227,56.6542026,79.7566546,168.9452194,107.1987158,72.4423748,73.2171295,191.787332,20.889307,81.1163664,46.0872844,97.7641584,67.6824796,65.3076262,76.5081699,70.2706544,69.8053616,147.4214526,25.0376939,170.7077161,32.7998024,107.4158091,77.5767739,44.6156808,73.3739479,32.2973159,82.0500082,111.4253763,70.955803,50.9500041,27.7848001,95.7168589,76.0420717,47.7566793,72.2881596,25.6875854,30.7610272,46.3823235,44.0902071,35.5437619,71.6373399,24.6869599,37.7648686,102.6432855,44.9046944,21.2406596,64.1016198,104.9166672,9.337011,59.5298963,12.7962688,116.6200182,116.5638026,83.7403513,40.3327531,49.4049643,54.167123,78.8033534,63.5235671,35.139855,61.4276755,90.9154162,68.4560726,30.4092412,64.7668829,87.7677972,46.9640004,53.5583359,86.2769722,44.9504724,43.5174005,73.6356886,196.1130828,173.6636006,53.025987,26.8279504,43.6091097,88.0082737,90.2347004,57.5367053,11.9518997,157.6653952,101.850562,168.6667057,92.011765,83.5236613,49.6236709,145.7578318,106.9377263,185.5709917,270.190167,88.8570685,278.1549887,173.1608477,208.1362509,260.2580954,141.6337486,81.0989311,134.4205478,162.4245393,245.7405029,176.546998,362.5139339,308.7629169,341.1791684,62.6164298,149.0850334,228.9437346,146.6843952,135.3697808,527.9267175,114.5007774,156.3235,312.549319,282.6999934,209.723151,178.3378797
"E","EC","ECA","Oth",0,1.3721592,3.4535292,0,1.0329002,0,21.8441538,12.9355132,0,1.4348298,4.6456289,0,0,5.8693157,0,0,0,19.273794,4.218644,8.5882631,0,0.8291804,0,0,16.0663347,0.4668732,28.6425682,0,0,1.616593,3.7065552,13.0311354,0,21.4567056,0,0,3.7743968,4.1634159,16.1554856,0,12.0858582,6.9731894,9.0605348,0,0,3.3651697,5.0213676,5.7286616,4.8169518,5.4191368,7.2416625,7.6396384,0,2.2846298,0,6.668739,12.5501577,0,12.1720434,3.7266946,0,36.7699625,12.4765473,3.9584602,5.1942413,0,9.4475464,2.0818084,33.3336285,63.0006345,1.1950922,3.9537601,3.7659853,3.9755778,4.3721243,8.0341752,1.1772541,1.9534429,0,6.6821915,8.2190397,11.5194394,0,15.6885488,9.7727196,1.295865,0,45.0256672,1.0619696,6.0627004,0,0.9124183,0.9048087,2.1994906,0.5573227,3.0290534,13.573951,0,13.603665,0,0,18.835692,24.510782,9.230433,3.367989,1.12522,1.52077,14.156324,4.6528774,1.5618315,30.4423569,0,0.7662924,33.4978562,119.708271,12.1335438,5.1951909,4.6643257,0.7286118,0,1.8044988,0,0,0,0,1.0084494,3.3228407,0,8.2888664,0.505879,9.4036107,0,0,25.7719674,1.4618538,0.5852722,14.67297,4.5133501,2.7491828,1.5543746,6.5572135,0,1.3100286,0,0,9.3057604,4.997738,8.0428602,2.7701878,5.4808795,10.060549,0,73.6070267,0,7.3666818,0.539974,4.9820667,0.3490353,9.696081,11.8485561,4.9663875,0.5040441,35.9655444,5.3709252,3.147913,12.1940739,0,0,1.7878594,0,0,8.0242106,6.1027013,0,0,2.8971368,0,20.7486564,3.52962,0,0.9206627,0,10.8912759,0,13.6598746,8.9801852,0,2.2314784,0,14.7527442,0.9389081,37.8119994,3.9399082,0,0,1.52538,51.9264728,0,1.0483552,2.4448512,4.4781634,0.3487676,0,0,13.6449636,0.8483201,30.9942521,16.3114234,8.717935,14.9713887,3.5120702,14.8627587,1.6093484,2.0519476,0.8930426,1.9015233,3.8289601,1.3211,5.8577198,2.024929,0,0,9.2712729,15.3220991,11.7846836,31.4697271,0.6687574,1.8738339
