AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
1658.571216,213.1687254,590.2916429,1341.75017,496.2284951,83.3529993,207.4271271,234.5199491,84.7147614,370.841663,172.1082222,39.2141516,78.6005607,438.3698483,1597.91267,191.1538445,186.2633857,48.1046666,88.6474789,200.4234888,175.2880533,162.0850315,46.1688143,166.0246677,56.4805409,40.2746931,65.8945248,199.8005339,7.1119744,266.1127972,122.4617137,28.8535157,76.3236062,58.2437217,33.1752505,1363.71056,987.626055,823.0939913,261.6818525,122.7675184,43.1566465,114.0775196,181.1810973,249.5988286,705.0376082,237.9517644,189.415852,677.745468,60.1657433,45.2073948,68.4079821,123.9303329,24.4992522,26.9205035,49.6858718,18.9842731,182.6878607,109.3484445,95.8299828,883.8803649,169.2341939,530.3971492,165.5487505,270.8407312,320.2627469,67.0704179,198.991898,193.4701189,62.6004261,177.9394048,151.9516298,42.8502413,1.2306519,18.4982855,107.1200466,12.080249
1535.231442,329.6961223,729.9228642,1495.039497,937.6863478,93.7637955,157.9719897,165.0770814,325.568074,311.9943403,260.3334726,61.9310902,81.9282788,348.4501778,1676.036067,281.9185532,180.0114107,42.8098367,77.1628668,213.0851033,130.9764005,129.6888346,135.3601749,238.5307882,118.0108206,4.7334929,33.0261475,84.8668075,28.1209545,417.7503677,129.2456612,79.9258327,115.8155052,63.394572,49.5779869,1136.182645,1354.73383,953.9641005,327.3233275,208.2216722,114.2430215,207.3140386,65.7720522,306.1208991,381.9230405,337.1678432,240.9315736,507.1743066,74.900929,26.7645873,148.0102891,135.7036057,24.8322857,67.2443242,69.0027776,17.3275269,94.9772531,46.4856081,159.7424433,953.7127911,121.0967935,448.2028785,603.521979,125.7964861,391.0682606,83.8109862,158.4019308,92.323918,32.9177243,35.900286,26.549981,21.044528,9.4551628,45.9512391,86.4866488,9.1487195
3151.774834,1047.416541,1344.743738,3603.008177,3136.795099,147.1959456,287.1730888,457.3757598,250.4304472,509.1339225,563.732121,151.0478725,121.4868097,641.7982354,2522.31034,1529.165077,617.8124106,57.9014963,533.6887116,512.6127195,1026.362536,366.4949201,130.4200899,415.7545636,96.543982,60.3700742,5.7547972,136.5860361,2.3681495,1270.779585,342.4197189,81.3553772,109.7710854,95.6263018,147.0577265,2032.231326,1936.668271,3342.316873,343.6107754,551.3369167,408.5982717,346.0809689,266.6078562,169.012922,772.0707524,426.5542107,60.2274566,1337.753947,31.9312351,22.5802689,256.2818472,509.7633981,57.4104199,75.9108088,120.2846151,24.5667132,103.0622354,291.4208681,535.3147115,1502.264956,310.8696117,1207.199824,134.0034164,292.7691922,509.1657161,304.7119207,324.1243336,223.7852957,32.4158473,96.9356126,10.8129551,22.5396116,13.0574131,127.4540795,52.6365226,0
1405.331594,226.0985096,579.415215,1196.096074,948.268358,86.4793833,137.2638074,194.4821861,99.5438676,318.6319659,309.3723884,24.618619,110.890771,287.564254,1303.302858,213.9386981,429.0255782,10.8963474,131.2526368,221.743277,148.5248065,167.3092263,45.5494059,120.7573962,130.4336669,51.4009457,13.6878805,60.8810568,17.6645769,351.1686283,158.7691195,47.0918279,43.4089406,19.8428498,32.3368757,1068.100672,1170.19029,893.2127893,214.8206968,71.9511123,147.3884027,147.8597469,134.895336,113.890991,246.2540404,252.9969254,81.0142956,544.9560878,14.1861992,4.438453,54.2913576,116.1255352,11.5163848,41.5870617,52.3219464,12.7370328,61.0036487,53.8315072,159.4580758,687.8182527,69.0460008,550.7465309,206.5766477,112.4128575,405.3095228,102.0832082,208.012207,139.2785111,51.9606816,127.9203439,8.8611918,32.2770388,1.0747906,33.3189746,30.9945715,1.2113062
1695.078012,340.5698088,874.635894,1261.805954,972.9315408,282.0531074,183.1096376,232.9130162,127.8506756,555.9961481,372.6380502,95.4515215,149.4558557,541.0093481,1390.378721,396.6665925,156.8635294,52.1060963,282.2664165,312.9360492,231.7172392,316.4561353,209.772594,255.3036281,69.6453315,42.4626454,37.6415996,218.2765512,23.1335658,677.7058559,148.0248382,79.3685148,122.036497,97.9741345,37.9440281,1223.164466,1034.320062,826.939145,155.5149264,94.1323086,112.6338456,438.9977644,247.283887,151.8252273,576.8587266,456.9292487,403.8646592,527.0119321,35.9936149,6.9717,160.4642594,187.4612167,26.9412269,67.248862,111.7527487,41.3631498,109.5919163,227.5870683,117.3433541,954.5179356,185.4949074,886.9028788,138.6427388,255.8510362,372.3135486,134.2291456,401.862506,252.1071298,68.7939637,155.043037,18.6543372,33.2236873,2.8006574,25.337497,16.9824165,4.3162177
1924.078994,279.0853164,684.7247446,1185.31598,1201.329814,116.6218275,199.1577772,349.4828632,185.4656902,334.3308317,267.3235503,48.9751638,164.4263705,426.614207,1476.713073,240.341295,148.1413102,81.5457293,133.7610614,180.7338318,123.6023521,223.5147547,66.3840005,284.0373571,94.6559954,38.4503584,22.7058273,139.3551928,17.8956915,266.5521476,106.9305109,107.8211101,100.0932139,55.5296794,33.5998514,1184.806705,982.2669006,974.313484,237.0424077,73.9665033,193.6461466,133.5923264,140.4567334,222.6191701,567.0533713,297.6596915,213.8872258,662.4597983,19.8756068,6.4359687,85.8998946,152.8801088,33.923663,33.426901,61.4752678,39.0923161,252.2539947,182.5574213,132.0327082,763.2118525,279.1624594,576.6423813,241.8081086,186.0288159,343.2197932,373.2784073,220.4902277,128.5745808,78.8111773,156.2503574,39.4363559,140.854842,16.473976,23.6314494,39.6943322,5.7234786
1512.03799,140.7329664,648.6734661,1142.077649,479.7895433,103.6380356,94.0125334,151.6943399,118.1274175,484.944406,419.1823121,216.4948032,126.2811532,473.9080602,1359.046057,459.1010454,119.3321097,44.8401488,161.6943109,269.0011371,45.7801666,117.7760129,42.8506878,269.0625429,109.3369112,39.0485101,5.6373482,132.3915224,4.9623786,281.8528255,95.6456949,48.2425366,76.1039674,36.6793649,19.0466107,1001.862481,1045.362219,767.0817989,237.6120735,153.54595,105.5340648,288.4314872,202.2524309,186.0494716,435.7187193,430.0399332,305.974572,600.5379753,44.4740467,26.9482663,76.3786319,98.061254,16.704967,52.2684718,41.6866084,16.8181888,173.9490607,95.3540612,99.8500707,938.8437898,255.2576783,299.7283595,288.7004014,135.3654047,182.9997416,26.9503549,89.0148274,76.4300469,22.6000885,180.4705749,30.6788817,89.3566283,26.2561257,35.0571446,101.0325837,90.9235644
1597.886468,162.8821099,444.032121,1064.792532,544.6078837,83.544713,181.8917823,207.4543589,170.4437037,305.0184341,231.5006331,195.3816813,150.6354819,294.6087329,1378.98032,109.6554867,159.4927773,54.9967474,55.1353852,174.1486862,49.5105867,200.7790565,102.7107952,143.6342588,197.0645586,24.0590222,14.3530832,87.5137824,26.8614212,224.7823559,108.3158843,93.2838608,107.0528481,32.9140848,50.3239168,1202.639705,935.2937396,572.6006831,283.8851639,167.1907966,113.4791533,293.1217575,230.0607884,356.8911266,583.0849199,150.4871284,208.6041479,484.0664143,25.3250469,29.3592025,95.4021118,87.3774865,19.9187793,20.8026447,38.8663961,42.786998,81.6148142,82.7971372,86.224044,691.7991356,254.804184,369.9727266,475.3101782,156.1239344,210.6631094,33.0790164,211.4081921,61.9729328,15.4565747,346.9249015,50.3936282,140.896423,11.6247705,65.4692155,119.1060665,31.2155471
1981.128274,186.5211099,578.3825392,1323.742071,549.9910258,410.430816,242.7877465,97.0909253,103.6917107,400.561827,290.9929363,67.2412244,193.1661729,439.8605293,1674.428909,109.0103148,178.7276671,58.2009879,58.2727985,111.377412,35.213277,95.6027161,65.5753365,356.5357918,51.4952408,27.1055454,21.4489637,177.5454575,21.8988583,207.4631573,148.9130294,86.9972736,123.3646499,96.5764412,45.5026719,924.6724596,1367.75905,805.4953592,284.1741256,192.968052,422.7470364,183.0433201,139.7762927,455.8685339,1004.681554,378.0101809,503.1355841,647.4599969,32.7728569,29.5658596,88.6171274,90.5452627,6.5076919,19.299695,51.5609165,16.9424643,222.1644727,87.6722067,84.61111,986.4962209,501.408154,416.1991087,811.8580325,176.6583374,288.7566752,25.5879643,41.2187761,75.9853728,14.6141938,542.8527105,172.5894411,277.00789,40.1620101,146.7196462,212.0482203,12.2703761
1694.866945,198.5088903,475.5979763,830.8179057,669.1354657,544.80923,141.174165,127.3906252,107.1842468,480.5844317,309.117052,155.8344582,129.7175393,464.5689236,1940.892472,170.794399,47.3035031,42.3776962,101.856145,88.4524105,37.2721168,99.110007,78.1762754,340.962464,67.4927247,16.7755068,37.7569125,208.4230195,7.738939,201.9381516,86.4051237,43.0285359,155.088225,25.1229667,17.3373133,1517.992612,1146.419306,1114.412568,353.0161615,341.4257707,212.3460913,686.2819845,249.0327446,256.8793427,1124.476087,236.8331488,344.1530977,510.1762653,67.6002488,18.339625,22.0332082,96.6071927,63.6946295,43.9987257,64.2483537,11.0363656,212.5357834,60.4176188,54.4299022,925.0366496,351.0316415,338.6643603,812.5153214,189.5492028,159.6583495,21.8836733,134.5136479,34.4726865,27.0444737,449.8617359,86.9894836,135.503227,22.4238096,32.5434107,148.3298896,69.9011362
1587.169993,238.5687485,554.1573616,914.6375786,469.4810424,147.9589854,190.6995321,149.2090958,166.8070927,364.1825959,188.1017549,87.2812795,105.9118475,437.0441328,1426.86908,206.0400778,106.7931694,15.0520095,129.1889737,143.5806206,143.4831341,133.1610175,85.4120861,268.0952775,64.2255059,58.3297258,27.0191089,139.8037457,19.3892034,190.5035594,97.4084101,20.7925692,61.9007111,19.0695472,65.3874864,970.1096167,1245.511933,875.0437006,438.2526382,124.3336515,220.227653,173.0712238,179.2981805,277.2860798,688.247018,304.8951289,140.1457555,588.3309797,27.873533,27.2330854,86.6164014,67.7322858,13.6278165,25.8103466,41.9736574,28.2410715,190.4778027,110.3203476,74.2113103,1101.759252,543.1935761,432.6810455,341.3087272,285.9943484,274.7992796,35.0681798,88.7635202,60.5092569,13.0687957,337.6371613,98.295936,69.5026246,4.4210171,39.2277195,81.0622008,3.2831499
1522.359987,244.0287433,787.3408181,1690.188541,919.8718479,97.2715022,228.235051,162.9315722,178.3455656,593.083653,342.5706955,297.0995849,167.7985191,498.5223962,1640.850073,175.8567934,142.8519685,44.2465589,80.5134202,135.3085614,273.9686821,156.1409883,82.4835793,157.1896217,62.9655532,53.6868205,4.0368535,220.5364528,26.7902471,240.4309579,96.5445766,31.0161752,92.4340753,61.5863938,16.8507182,1215.18667,1567.704337,754.3776278,195.8519009,187.6318244,290.0904796,303.117234,320.5260451,339.2133447,780.2735876,191.3513539,94.8765536,763.5588321,42.8117381,41.2783659,109.1726296,101.9234934,46.1466226,33.8574569,84.062959,31.3197307,252.4655866,140.9285109,265.2087013,1148.314536,232.8992947,466.4859982,249.9115941,225.620276,165.7714084,19.227759,125.7566095,31.7535869,4.4572727,250.9535638,63.9686498,37.1516718,9.51181,28.6724819,200.0351438,6.8003231
1556.182367,265.5957435,590.6928086,1244.136607,842.6515194,115.2429723,195.883202,182.9406443,114.901873,322.7471214,169.9993058,74.449352,92.1569179,401.3298819,1952.041574,300.2124613,189.8550769,56.2082403,216.2626433,242.7369196,151.5191688,159.0353674,139.6402494,303.062302,93.508518,82.0803617,50.9615156,187.5099612,5.2158726,306.1415196,107.7611257,15.0678599,61.6205218,117.4021985,61.3028603,1382.446445,1539.475763,857.7694341,262.6226488,84.447374,308.1685708,103.5161561,228.0982671,275.5088164,581.0888854,162.7309794,81.6452617,519.3957993,8.8381527,20.732023,169.2859479,199.1203407,8.6373313,92.5313649,35.7978609,35.9617528,190.5287805,116.6774774,91.0700156,793.7589055,271.3357333,436.7364157,208.0856382,294.7941193,290.6013657,66.3609705,154.1738078,63.4133917,29.9339282,189.673158,70.6499757,32.2917433,13.7752328,83.9718001,67.9863464,3.6770279
1635.791727,282.3399072,551.427103,1199.387767,788.5228095,206.463501,244.2499684,675.3719994,166.0127369,300.9798884,285.0763157,134.7538752,112.0118507,402.9363592,1495.663466,245.0823043,182.9473771,87.5489844,94.8688134,243.973381,153.829991,128.279628,77.3157698,154.8417229,80.5499451,36.5123846,6.5975871,66.0880485,5.7647567,270.1594806,82.3937411,30.1314688,54.4819468,35.274186,41.941511,1148.804333,1459.840922,699.3018968,224.315874,147.291235,240.9016303,248.8911766,99.3071828,259.3341234,328.6794991,329.3752287,200.2107269,744.1795362,28.1413604,23.0934111,77.0141442,127.964313,58.4558338,59.2585311,85.2669213,9.0765431,107.5468318,90.4163093,116.9342016,681.8204801,239.2919052,403.837696,184.7379429,99.4316974,389.5157532,50.0347401,186.4414979,85.1785166,17.083674,38.1307572,15.9651443,5.4749448,0,1.0273138,16.0954171,1.0502254
2814.251979,974.2280313,1084.782044,3828.965256,2897.176017,389.3309671,236.6977162,392.3938616,121.3554635,560.8104163,687.2431628,108.6653506,87.666281,397.8860634,2038.770052,1058.009772,675.1516135,74.1280563,370.3591874,349.9738703,683.0686634,570.1530864,73.1690431,699.8068939,131.7709073,105.9070912,69.1702655,231.4235138,21.5333594,1285.972378,148.7489243,53.6594621,113.8241763,106.2759649,115.729944,1898.043286,2125.418566,2002.385895,583.3160366,192.7778069,726.3109845,282.0292039,61.5912493,269.6061435,666.5443262,448.0225651,40.2851374,965.9198115,80.9499651,37.9305478,341.903905,220.9507038,115.3517844,116.3061607,104.3512795,22.7043242,61.2412909,278.5773839,291.0024085,1417.051377,344.1287176,1045.322,96.7439533,422.0867251,664.7316796,181.1735474,305.6862143,241.9976667,46.3459839,220.6918167,30.4515401,21.4183876,15.1691144,19.5167049,41.8635495,2.6024779
1271.269421,303.5748785,360.5009617,1170.976098,679.9174056,42.0570147,125.6623688,129.5108565,132.9230542,171.9450405,192.2587279,49.739333,61.6069162,304.0788116,1502.796317,303.4190967,103.0525844,47.652308,78.4318164,128.3170155,92.7486585,168.4838971,58.4270704,65.5550507,57.0477561,4.961038,9.5290549,89.7660142,4.7092712,264.7436278,63.4816041,15.1927874,54.7123982,38.3128364,37.5497402,760.854306,845.0309486,544.0567347,97.2279747,181.5048402,103.909297,79.7779879,55.9990808,130.6475929,212.6380179,384.2866654,78.7215292,500.2549132,37.3107553,17.2006035,58.7792464,83.2056048,120.3115547,18.8890234,40.6535261,6.9801174,216.6898006,169.8594296,88.3390855,642.0718714,86.9320709,514.2234097,142.5498703,146.0934636,394.4209663,104.8421913,164.7268594,147.2130128,63.8668419,74.6209631,54.5966914,13.8895974,0.9680526,3.0393885,6.3472982,28.6290831
1276.905427,146.9956828,778.1469279,1172.698566,1065.795917,57.9610899,123.7390062,178.2744415,106.6328105,286.6533695,211.8319461,93.3114655,119.7892756,570.5335893,1146.24458,326.7121589,171.9575938,32.3279935,194.4168837,159.9939459,257.6151407,118.0855523,79.1129046,159.8485422,41.7770506,49.4347975,8.3967969,123.76603,20.5420691,374.9377811,73.1087676,23.8926365,68.5788293,55.4060343,27.5704055,1098.83057,1109.516576,874.5021894,265.9538185,102.0118745,54.2788164,36.2085258,22.8307683,84.8672009,137.8732743,236.8484705,12.0778135,635.2565494,24.0136951,14.4538528,116.5049611,105.4483908,73.375794,46.6521982,44.550797,31.0566753,89.7700973,103.6537374,178.9075685,761.4522619,125.402453,572.371358,137.9663428,123.0443034,381.9849435,145.8948432,141.1178008,183.4057092,31.5084903,147.5751522,14.8521855,11.4272624,5.2129499,6.0646098,38.5738882,2.8181335
1635.235844,268.7080205,576.3909717,1492.956403,1143.537646,148.0965622,184.1231409,370.7147928,214.4280139,426.5547609,300.2193484,70.445481,144.970549,396.4789692,1515.6487,278.832061,128.9453057,38.4432822,198.9542211,204.9576251,131.4047795,227.792749,171.2503769,301.5011249,88.0832141,64.9374445,10.7727671,206.6143447,3.6902864,403.9976818,180.6002714,24.5583372,60.6039315,91.5968952,15.3222446,1094.591496,1145.810827,707.7327038,216.830374,357.5174668,74.6357699,89.1448402,163.5059353,216.7347746,535.7517981,494.4673237,117.4620313,501.7354828,59.0393968,13.5035662,100.3734527,117.2117786,54.8036633,26.0646036,181.8963093,52.7946731,241.1425415,237.6668719,142.0414518,854.5606843,316.2914093,568.8295841,333.62378,191.3768909,470.8161145,65.8790768,211.8099757,204.7420429,13.4069608,222.5761665,43.7851773,12.2787643,36.5427289,9.8040664,104.844783,6.1750232
1679.576541,161.2844453,650.4352691,890.5296746,559.5278112,56.9126352,137.2279096,220.4846736,117.9137476,349.6107023,310.517182,145.3063177,84.7617358,421.4083964,1559.014954,166.0766007,138.0067419,24.5129424,232.1814932,107.2945865,85.7136106,129.6739194,81.0261198,273.4319609,123.8820641,68.0706773,11.4013477,205.7930344,6.6489498,328.5385581,98.3421285,36.6417488,74.4788336,60.8612022,16.1281784,937.8075131,1035.386867,632.1296552,201.9679781,66.7278588,213.0631969,213.8570359,142.0064629,287.7012639,675.7407309,207.6168494,189.7150861,543.7879904,28.8578582,12.0973918,86.3181498,106.3292026,23.3490361,21.466829,36.6593375,50.5226658,123.8680376,179.0075918,148.8625592,680.5006679,155.2337854,357.4967567,109.4538418,160.1204788,334.8045947,34.586631,127.558808,138.5555485,21.6040694,360.6619622,29.0293142,78.7953076,9.3941144,55.0538597,48.230154,21.4388996
1453.895539,162.6168297,332.4611423,758.6220724,419.5697759,120.8664086,111.6140485,113.3172751,196.4298451,375.8282112,251.8846601,60.8306592,128.4624085,285.357479,1317.938033,156.8458315,163.2958918,71.4476609,87.4747724,148.4852506,109.8492773,86.2530389,52.2817124,331.4328256,83.3607849,6.4215982,28.2263148,132.2296816,4.7295765,183.3454189,146.9203547,66.483053,60.937174,55.9111354,20.0273437,729.7546666,874.1618478,776.0296773,476.3377776,142.0697756,210.7724951,217.9992424,102.4069018,141.6600977,768.1479041,243.339429,304.1069613,443.6764342,6.5969996,20.9246427,57.9556281,76.8659205,6.4359037,14.1570874,43.2682908,20.3226128,139.1472154,118.4976931,71.2485422,725.1859652,192.244127,360.2659055,256.0676574,118.1360719,202.0274675,27.732633,116.7737158,102.8963179,32.7302799,299.5792766,120.1526145,51.1279663,9.8653142,70.0402484,127.7001457,30.5737623
1284.795968,176.59633,565.0419296,985.1331826,355.138388,406.9579361,122.4324691,174.9974812,134.9591604,343.8132147,264.9099593,230.8002701,133.9506279,478.9190987,1709.807966,231.670413,140.3497847,17.7683903,40.6023396,139.7015038,83.7571556,197.0649446,71.2663572,404.7768402,109.2286045,39.5832467,27.6711902,250.8692574,17.3381626,254.7897433,125.0540168,38.7132534,21.8714611,102.4547792,46.7070398,1192.986487,1328.405189,1016.219215,1079.615385,219.3196526,107.7022251,112.5574677,251.1680885,521.0908464,1055.084486,365.361646,451.5229282,738.168098,109.0923819,26.722773,59.6426003,69.4910494,36.3719261,53.0426072,48.8367814,50.2569288,368.3180633,108.5434279,74.5535247,534.0128229,443.0893096,352.8088646,598.4147591,190.2378752,229.8928582,39.3606743,142.4382256,57.660886,13.9351919,300.7383304,63.7987868,56.8313218,29.4916544,84.454692,165.3712165,51.0770333
1181.506901,201.4632267,558.6381483,978.0548253,482.5364312,532.7767177,125.6115845,163.4537356,118.7662927,191.5341273,254.2669427,190.4096335,122.1425697,292.5521534,1515.432608,130.7007738,134.2633097,67.6214916,53.8363194,156.8206581,86.8109072,85.1391276,51.689895,317.0887658,38.061511,10.3631648,14.6785874,125.7936923,7.0086367,172.642315,123.5856824,32.6505723,34.8240381,37.0241742,7.7247139,1332.008786,998.5409511,801.5438626,526.3848047,57.4202133,206.4115459,172.847718,120.6346421,370.2841392,1194.437715,260.7776047,390.7562648,613.4236067,18.6697372,10.2581573,70.4084634,49.6703136,20.0166474,15.12911,67.6948777,22.1759492,209.9656829,38.3353789,79.5168591,476.0698008,281.1976315,222.0426224,376.8621691,145.836464,293.1547462,31.1090771,133.0917977,71.3892641,13.6195396,622.0460852,75.1338411,85.0653497,22.7038393,39.1869356,108.3834028,23.8806762
1658.74022,196.2468969,549.9843567,1065.178263,423.2215345,160.5747181,204.2844756,589.6957614,232.5861027,404.5560179,423.0868817,138.013922,162.9655689,432.534539,1401.120273,139.6101086,198.5029904,35.6152479,297.3773539,151.544399,113.5439944,94.147263,71.3854951,376.5916764,60.6704792,22.1825896,6.5061774,153.7239489,18.2296162,336.0433679,140.9704358,37.6735554,136.8308184,63.9653571,26.6829321,1288.663337,1251.607447,1447.50995,454.3439952,242.9798607,342.6483309,155.4879714,346.6097296,627.8986345,1091.7259,369.1103213,482.842836,550.8046029,34.8830569,17.1920085,58.0580168,63.5098477,34.3023339,44.5668264,50.4133379,41.0617126,264.5245461,116.589327,66.8344453,787.3296295,378.6714844,375.5553428,396.6316098,193.4060977,253.545478,31.4893086,101.542628,71.1085656,26.0789008,303.1889823,39.7911819,75.0281672,17.3732856,83.8794315,225.6103335,36.3616533
2001.227774,254.5288721,814.3454889,1661.805996,934.1687576,132.581334,260.3670447,174.6542554,238.3420429,486.1501076,398.7025669,101.2023075,130.740627,515.9927517,1688.919001,148.4352095,136.0750091,81.7768955,166.672872,388.9532759,108.194559,138.8696534,80.5622886,156.3214338,105.4363461,13.7955079,62.7088984,343.9240155,78.6501667,289.7824371,88.0968756,39.5484148,71.4356422,67.9121187,42.7793515,1353.286351,1214.71164,1462.889283,467.3199093,206.0418035,342.6140099,93.1126046,358.2182704,180.2140572,780.7380461,250.2678905,244.2221631,666.9899671,43.3292617,55.6224389,95.9977367,125.0720678,86.4898635,82.6421444,46.4377979,19.7845467,366.8849541,184.5365184,123.0662631,883.0651151,326.56192,395.8683703,195.4649916,160.6528029,382.9666213,30.4669244,141.3522008,24.3846426,26.1230157,212.3102963,25.1987376,60.3969831,1.5755488,53.6001907,101.1237708,37.4107852
1777.793135,241.3727068,645.7047402,1412.051989,652.1092514,108.4737425,250.155924,330.4028078,181.2220484,385.0404689,319.8148479,65.931296,100.2265506,230.4002331,1801.706014,236.9152042,310.9886736,32.6417095,205.569729,191.0589385,110.6727473,173.3871286,73.3803574,264.5258353,100.6172532,43.9978585,27.4390869,112.4190819,4.6739194,425.8882375,229.6230992,56.923954,44.5202076,44.4672305,5.0389675,1148.289742,681.2751437,834.8914927,384.1042269,286.8499212,51.8356334,175.3672322,84.9568406,127.2470287,802.2517397,498.494679,169.6408767,718.9440761,31.0061712,4.5493351,108.1041797,148.9358792,26.7594457,31.9651099,45.4836453,17.1540352,153.7123398,105.9424174,135.0539061,602.0516865,169.7707515,402.7146381,144.9586293,212.4871818,342.2246074,63.4862412,178.3822303,92.6815883,47.549308,239.2369145,90.4921761,24.076895,35.9210877,35.1284084,90.4109446,36.1033915
1484.211915,449.6496668,768.7928439,1287.611556,808.412789,59.6802165,188.6252187,228.6336005,119.4254495,334.5148942,296.6944478,27.6689848,60.300876,365.3119776,1389.755951,197.9048687,165.8613593,33.6028397,117.7088185,153.2563553,135.5519288,124.3719668,117.3939795,141.2145084,143.0330183,13.853157,11.1842412,151.6413503,23.8732839,321.3423106,109.897702,7.4190616,14.4726512,18.0582776,26.9744295,1042.695028,1098.595851,834.2133029,392.7877102,179.5710397,116.9294555,198.4044063,84.5647498,194.9295649,458.6553043,366.8032148,100.2802777,857.7588501,33.4858083,14.9130282,101.3597261,70.1163995,33.3757265,53.8385828,48.8646379,20.7141927,49.1981769,88.8417992,84.4361462,907.1935578,125.4510759,427.3831525,162.1728293,199.9759882,211.1249799,78.7739083,110.4104823,157.8238127,27.6105232,276.1353887,11.5606556,10.9013352,0,8.1580393,20.1209949,35.3690929
2955.403986,684.4917557,1119.556188,3633.746924,3137.032353,328.7449693,232.0186638,357.5143065,278.9699798,747.6145861,529.6778065,56.2434156,205.518977,654.2870586,2114.186213,1073.353111,1010.695597,39.3734459,371.8743868,410.6668025,709.2460248,253.6422901,155.4498057,644.493524,160.8145613,67.785059,73.7829024,404.7270267,11.4432615,1293.797605,189.7137991,39.0486364,68.151489,132.0498529,22.9364047,1889.062068,1945.677699,1671.000875,469.9229414,292.7303744,409.7509732,242.5082403,256.8848666,248.1957961,1018.587072,373.0645493,80.1013491,693.0183296,17.7279389,28.0819383,351.5718264,311.2624875,53.5611137,133.1268163,173.006763,35.7532026,61.9366564,201.914944,309.6536209,1263.533221,316.8878823,1039.40263,224.1213498,156.5399546,692.8778923,272.0248202,380.4225043,367.1627895,71.5718943,175.4767724,17.7445725,57.0903935,42.9424708,64.6415503,25.7129624,5.376756
1526.186799,235.0106134,501.9551789,982.3329583,877.3173886,93.6184765,116.9436801,134.2264298,113.653136,166.1953854,159.509929,7.3509146,50.0316737,499.7967417,1424.806298,220.0639311,151.9277589,9.2503202,156.8589776,141.8865172,138.3250546,160.1861478,62.0800993,127.1140879,70.9556111,14.2964141,3.942069,56.5468486,24.1225,312.5678738,83.6441389,17.7319183,174.9263387,22.3031936,13.4876875,754.9010195,1053.683012,747.738136,214.9444665,2.0213185,52.333036,277.6390969,72.9060206,168.9324181,130.8974997,387.9757269,272.4279866,472.8490533,21.2734481,19.9014291,151.2252712,117.7440048,13.0576404,24.6032465,44.1525042,37.9892303,89.0415962,30.0893059,102.8027828,576.1132457,42.9050146,582.0301376,159.0341647,109.8267077,337.3009247,49.0990935,165.2721551,87.2077994,24.020408,91.5313222,2.6986713,11.01781,1.5257844,13.7311623,15.4602668,35.7432125
1518.283503,228.8855447,602.404818,834.9338229,623.8821521,88.9017657,168.3806766,130.4675394,127.1174866,350.514513,220.7450963,108.3312443,94.2118782,590.9250833,1305.189731,124.6690243,211.8758254,42.141563,223.10818,506.8053775,102.1550499,166.601117,128.5853118,198.0374561,78.6867312,16.917059,34.0321603,67.7810037,30.0176878,428.9601881,179.6565184,45.1863759,73.5953074,26.079496,4.4868252,1016.750622,884.7823762,373.2636297,277.8358959,135.6584271,85.3235231,115.6596408,69.3392108,139.296711,311.5305461,383.7471299,65.3388967,603.6463118,32.2470204,32.9379026,50.7901144,81.5781524,25.6872727,24.8013554,59.3899025,10.9810934,66.4421244,112.4099408,136.5588383,792.6330239,98.7894836,357.5111317,131.099067,128.5230929,604.0009464,74.6327318,118.2870208,145.8123741,47.556778,115.4848184,33.936251,13.5517802,0,48.3846042,34.6896896,0
1496.779725,262.5002159,688.6778561,1526.557682,1001.507151,153.1336463,296.0804766,285.7880131,171.7739976,538.2986404,590.0026086,185.5631546,224.7319089,595.0852395,1395.91315,186.690876,146.921191,127.0286467,268.5382148,251.0826107,270.8585033,217.9693846,104.573738,369.9175564,30.294981,25.4159956,17.7605498,359.7158165,46.2997342,447.4998559,217.6810133,76.0979687,152.5815495,60.1544033,29.74087,1276.21929,1338.494714,541.0429414,320.4419177,135.3521597,180.1934403,196.5290374,211.9976239,203.985766,359.0961434,324.8759889,137.1508504,702.2455447,59.4588691,8.7935557,103.7393259,181.3572169,38.9254992,26.621913,107.4856555,42.1145293,172.9724967,139.964108,217.1762696,910.6198755,191.6069648,664.3634286,152.0387832,178.3722419,380.9051433,85.7377007,195.2822598,126.5009808,60.1847511,250.3117424,37.7895423,24.6717997,7.690006,53.966725,49.3294572,13.529389
