"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"result.79.67",79,163,361.216878923566,458.197633288598,247.57043041824,201.18472252913,220.191285135729,247.292995686947,210.246412887698,187.762073479334,239.38439506325,232.212551208594,375.558983860577,357.145157602805
"result.80.67",80,163,1068.5557582249,960.709400226367,880.031545409598,645.964490652541,382.588340596853,740.118281116307,253.993335587688,371.351173739995,464.290690078927,639.638553519661,728.522968312238,1016.71988423927
"result.81.67",81,163,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667,329.865880391667
"result.82.67",82,163,251.993364287136,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323,214.585794220323
"result.83.67",83,163,480.664692430057,544.172597355023,627.139908245927,562.845235240106,677.409063689609,981.754022662189,486.715681421055,610.710240394333,636.833336720725,579.557356958269,491.323999205138,571.100105810017
"result.84.67",84,163,39.8696338868159,37.6172899891029,37.9928207632147,37.930208938063,37.9406481375084,37.9389076214829,37.9391978157694,37.9391494320012,37.9391574989727,37.9391561539756,37.9391563782254,37.9391563408365
"result.85.67",85,163,22.3436743080938,28.1200135032245,29.3018313116586,32.506031584636,25.6873551735979,36.21457913595,22.5557790745096,26.5143147082209,29.2291053046463,23.5517435233969,24.146175472403,25.0552021758081
"result.86.67",86,163,55.6941196030727,73.2437797095864,110.457716385661,99.4258949232641,96.2720907801404,330.530270885319,105.980271606714,109.694660677663,138.157686684574,85.033591022368,90.7132046148742,80.7185519781725
"result.87.67",87,163,81.8113003,49.5973642,166.5904747,98.4683334,98.0248736,686.8013256,163.3343422,163.9418078,151.6322664,195.5649021,119.278775,156.8722401
"result.88.67",88,163,26.1229269892919,35.6811044218784,56.2206249922958,32.9964762922223,33.9973331239286,51.3079994853907,24.9451375467261,29.1420268538502,45.0987173705383,27.0180691154609,15.0173862872395,20.7597176776012
"result.89.67",89,163,52.1134467947343,48.6694774493719,62.2572108861744,45.3314780713446,46.4869030267647,79.3069500090719,37.4341218354289,41.3053406791807,38.0456925579514,62.1997752555295,46.599901454721,49.6475494978501
"result.90.67",90,163,61.4838380667387,51.0328965822775,72.7931727678114,50.330802410741,48.6734595764562,147.924220454278,50.7614804015721,53.4889674988651,87.7952138328277,50.5265432153192,46.9980126282945,63.7814702119376
"result.91.67",91,163,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625,29.977269915625
"result.92.67",92,163,198.169414931965,212.899620538922,305.368238310295,151.875644451847,83.0570039292361,88.3653304652193,94.982563168722,110.440959241546,187.316295673734,159.205860622575,164.167675660948,299.144994389148
"result.93.67",93,163,58.9395176093999,121.720464489667,162.109012987358,109.250595529346,96.7629919208442,168.095173498062,62.6921710209204,130.093657586601,172.39864430095,101.133607766226,105.360824982922,126.993470783705
"result.94.67",94,163,67.6063104835672,68.1826221824696,167.177210518962,114.880975287909,111.47002226727,303.306435582646,83.6030738903147,137.9944890168,187.183816718825,90.160634513761,107.716330115976,59.8841457398863
"result.95.67",95,163,550.546627583474,789.973106134378,953.640238949692,703.160320952109,732.065903116525,1228.38663951736,567.352584955975,684.437002237106,784.564636894549,678.65252988848,704.454952134511,738.469756497972
"result.96.67",96,163,350.936866163216,462.631752550603,351.578822080691,225.7621747861,160.880811428086,318.516235644173,74.8756018804796,105.81756358674,262.480401899987,169.268043943436,214.370489083303,404.769658196436
"result.97.67",97,163,271.36122317193,298.905466268063,466.810050237735,351.886544412489,480.494986525517,1096.47306368339,405.443948534018,483.640312745511,602.603181412931,258.670938850057,347.526883428027,298.908937363837
"result.98.67",98,163,731.216394955117,512.493447894396,391.728072202233,172.484480576134,245.247388675585,137.456841226078,185.119225753928,145.325807581567,206.044956024639,191.536396439127,317.916801076718,558.203297240905
"result.99.67",99,163,146.893730301606,217.145856240865,194.990325971403,178.361857690019,135.177388104651,235.04285557777,119.632531294872,160.033941226345,145.504146901002,135.162996441954,140.228347836905,175.612743398232
"result.100.67",100,163,159.861347428055,182.024697654796,260.98307073633,288.89802885507,288.412176579974,658.265403844588,312.396536860253,445.004922419388,349.52845056069,237.921713091886,208.604380565155,190.951915476934
"result.101.67",101,163,25.2176001965926,37.2708303815133,29.9346857305708,58.2645383774241,54.4858943289586,237.474826967345,60.9161545808034,99.3670122962336,79.2561351952852,40.1830944014343,52.9989955319371,26.5469487800838
"result.102.67",102,163,91.0518920634904,118.243554324538,105.939203979162,209.644782391875,138.313687651053,376.041974226716,173.441414648581,139.203487693035,187.311829292038,131.837563871772,100.334534078858,167.953342386987
"result.103.67",103,163,25.5041326820781,44.9942420737005,25.1403056358332,80.4476494340847,84.5878967201588,249.209174424237,120.951595954011,142.784530214536,128.405812436613,77.0379932710689,54.0284756702425,52.8051631160683
"result.104.67",104,163,18.3642092710274,27.9489010364126,26.0535749376599,38.9355920608314,28.3577740883358,46.7166343893352,35.2097431663948,41.4118599973676,47.580513733395,28.7050997279496,29.1848295820963,17.3952109785281
"result.105.67",105,163,547.821917392817,352.66227978612,211.487151257754,186.212927493566,179.179563295158,188.416238299167,73.3402396304035,165.905010616347,211.96480688221,269.715164517254,376.672142328218,311.305766397255
"result.106.67",106,163,72.3242404434558,56.4226865166531,57.4577643679289,41.5568054146051,55.3023376086881,44.965289937377,48.4519381732003,44.8676943075328,46.5607229448897,53.8048618896328,52.7855041023038,66.8976817361651
"result.107.67",107,163,153.287855799774,106.238758678948,102.612870706978,50.7968504381213,44.4722816073224,43.7460509382804,45.8970935601559,47.3927439594277,59.9398451071543,58.8202680698835,51.1120006951552,110.194680690332
"result.108.67",108,163,44.8244714250234,52.6489618875099,18.0184137657997,32.7200064582252,-6.71352687044976,-5.31358097766679,2.97438530171934,15.1230480582455,22.5709944760899,22.3313975396911,24.3043491819308,59.9897492863821
"result.109.67",109,163,47.4932279728933,45.2445528475235,58.1962819455422,35.6596884377171,25.1455457444444,42.7480766737343,65.6278491803046,32.3616611671121,41.3520484249976,39.3119210353898,36.0753494224002,57.8985554530738
"result.110.67",110,163,120.260100225942,89.3784724051888,123.394666779894,73.0147830089344,60.4249677000135,76.0634157230274,62.7580455796299,65.3576616500634,68.1719249438502,65.5753724811086,95.9443074527515,134.493158894416
"result.111.67",111,163,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917,16.7085122697917
"result.1.68",1,164,23530.9378905578,25121.8810057998,20626.3753919499,19691.8372947501,41375.3339675054,16675.1930585506,19385.3734938478,24181.3153934258,18904.7807800773,18800.6576966518,24398.4236070488,21615.3858196196
"result.2.68",2,164,5629.41266324044,7654.61554983441,5637.5264091307,6586.16901743926,14866.0711663896,5050.01393833492,6416.90965183176,7572.17151919586,5560.90360955556,5001.12707832029,6110.39777324979,5385.58255148042
"result.3.68",3,164,3502.96821176213,4021.68925819989,4201.85516759312,3887.82728410154,9664.49304559666,3423.25715080954,4279.22893369944,4714.90806871642,3646.28179472334,3542.56656659904,4059.46247592585,3446.48938558356
"result.4.68",4,164,7292.32934970732,6877.34155261584,5563.71145972208,4828.77271534689,8338.19598497236,3889.10323054608,3817.91993668839,5621.38797536157,4893.44809884209,4969.34181695651,7258.33082430774,6759.15868006507
"result.5.68",5,164,1279.83181966732,1810.95370471131,1405.46771904358,1397.51351875953,2720.49075574588,1139.80728317576,1406.13153381737,1731.69538091842,1277.6354326551,1209.21005960868,1377.36732888645,1114.58814660916
"result.6.68",6,164,2360.25315179905,2402.53396058393,1785.66593074174,1525.18772725961,3297.96905649527,1378.69489279582,1590.73963749916,2089.75389023144,1545.94319547358,1707.04794002463,2117.53605673987,1915.82745497437
"result.7.68",7,164,321.787971813542,439.861973723975,628.926157906975,610.76801143881,1553.2161683732,780.997323754726,1012.10047101072,888.427409829234,492.255329590522,452.441826001163,393.21513491521,294.868429555037
"result.8.68",8,164,737.617995719808,585.623414407142,415.654115227552,210.733241272604,336.628868655442,198.596718349993,282.882413928192,384.39093555263,479.754597226078,634.721619920917,854.438640645004,1060.35176605
"result.9.68",9,164,1727.59780409744,2430.89971536566,2091.22341568844,2171.24267061737,3980.79561991142,1794.59779008051,1862.27930441584,2141.4963971137,1706.23807343799,1797.72041033401,2003.17160529168,1750.09853945923
"result.10.68",10,164,1716.74409374586,2300.19921111341,1840.33842783238,1905.28472360452,4941.93767909184,1562.13144057875,1872.99770472368,2312.36250673483,1634.43291437371,1399.13912161452,1815.29568020616,1538.60342739344
"result.11.68",11,164,437.641604366002,864.821136045852,669.461026460219,798.214260332827,3042.8176904669,709.699178470715,775.032982165325,1055.03321358099,465.329822933191,418.456770405146,508.401703959068,446.55183614614
"result.12.68",12,164,1119.74778513556,803.347749096806,804.975184734583,757.220674913193,1098.01950445266,571.091148600025,630.054471255691,859.02706811905,664.300210754633,715.639317747651,1358.73569246296,882.670780652392
"result.13.68",13,164,855.106938813629,1283.98073908652,684.903941736583,799.776533870403,1447.33076337638,448.982163248255,706.684858407142,1180.46183958318,843.050120368242,854.733242438797,1040.40068632913,849.536888271312
"result.14.68",14,164,503.175647074813,522.937752245229,355.128300467916,378.620243740132,509.884627906894,429.802844078304,461.737446506389,490.092304066972,434.892320404434,419.789333627261,472.662363370236,489.460625842978
"result.15.68",15,164,1731.90234420964,1920.56895985247,2105.16568840053,1900.03504128926,4091.25398183901,1761.40928911872,1862.3059830348,1915.80088080668,1827.72097477233,1874.03640123726,2153.49866528921,1716.43284800552
"result.16.68",16,164,41.5058519307322,71.957403114278,54.6764164913684,52.1916147179984,63.4895810321517,50.5227299821638,51.5091212381103,54.4621236106928,48.5767056534661,53.5636892074136,44.6058180912293,50.6586104389353
"result.17.68",17,164,408.137810641987,544.684366016479,554.439616097947,511.27339418174,1510.88339114553,404.234599688364,641.368572075216,686.761252056495,383.005852385365,342.175199892032,306.396437758937,286.306656051931
"result.18.68",18,164,598.34431226399,536.057560333023,703.564136076163,603.120557989481,1530.66441852978,421.759998165134,556.412411523402,821.029268986807,579.839048236871,513.613081239044,849.105701752103,638.988008616167
"result.19.68",19,164,754.921199335786,898.367333432197,886.66639955781,796.898309972471,2321.9632830723,723.792151268368,1081.45989751389,1169.36973462194,780.608568773179,771.044479229531,823.657344822359,705.466654282371
"result.20.68",20,164,3582.26893099529,3850.41872058761,3250.7341057118,2902.74710423305,5457.47247604556,2440.51776804605,2281.49397636806,3338.97918769907,2621.15375042859,2466.64773895616,3398.51984860636,3119.94411248697
"result.21.68",21,164,1172.58602110402,889.537997171245,1193.83321611176,763.846854043691,777.01013078445,608.087091530627,562.048070813021,980.021241382555,801.671782818028,823.130236556683,1088.83253217289,1254.1279306474
"result.22.68",22,164,1767.39036655271,1464.655385949,1029.43712507587,788.077494318975,1226.5112203028,477.852390238301,624.684142238811,871.218975043298,1039.4585889856,1241.98030899325,1719.80083405267,1774.17271797357
"result.23.68",23,164,560.336261365178,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373,544.112948501373
"result.24.68",24,164,607.241090549753,710.79230184916,626.883047953552,743.684057634094,1066.31032914751,519.128779098196,655.501969541561,700.567246914516,631.980226975572,547.145009197054,649.142025522339,517.710397726237
"result.25.68",25,164,161.3479444,243.8057221,222.2115724,231.5294633,1188.304993,302.5570722,286.391587,453.7797756,332.2976396,205.1633113,257.5075448,189.0104155
"result.26.68",26,164,368.930229077184,463.031644902384,271.99736957145,212.930395096339,398.874038408656,211.663447259965,225.655095409984,338.232380842414,329.270787101852,287.096480119814,404.685794236106,380.161440301968
"result.27.68",27,164,251.915700952468,320.289908267776,227.019764260621,195.912762230477,488.859184886575,116.541025146102,251.795560749807,393.868882325426,160.2969794012,216.876311179936,179.124441302239,222.847346601356
"result.28.68",28,164,1695.1495537797,1983.10320686457,1465.30727869193,1485.97204022869,2862.22597009003,1208.4159733503,1467.25650172287,1872.18552433606,1307.048883942,1464.34772107034,1578.97643207254,1456.94773492959
"result.29.68",29,164,548.74813323293,421.635098893183,189.214559312428,243.276174955613,107.454286226997,186.307892337956,152.500190117575,190.690524236179,180.307372585075,307.778056583198,568.156111806148,570.629719949054
"result.30.68",30,164,227.769369432656,197.577749158672,197.833332363095,178.839266593933,260.095341867903,184.358590876573,203.208547368158,178.084237405742,197.839015016921,176.983735444993,219.595582151761,212.457517976589
"result.31.68",31,164,174.015685173393,255.267842381187,288.617057426032,289.840121186088,658.91557402678,308.682413487347,443.097548726402,353.778600464666,237.064319106353,203.693335047205,186.95078793348,154.963191630902
"result.32.68",32,164,151.699985928369,143.005061885715,263.262295766817,174.0289861558,606.655616388677,238.588696844961,243.336933578037,263.868711712527,172.615840191946,164.674872748333,185.313321742378,137.361381779129
"result.33.68",33,164,77.8207911067071,45.5074179950665,112.710779310474,104.932216405334,302.956875657662,162.248578421819,198.358571042377,174.748467503345,105.21585503638,79.5610870829051,61.220421697144,42.0311937171107
"result.34.68",34,164,503.692640971804,331.177938394127,266.444725723381,201.080143662168,237.726653172569,102.089224095965,209.696741116694,269.064323058748,361.151096904404,488.079621039783,525.134127017578,835.194445967407
"result.35.68",35,164,216.769178694107,221.558132708276,162.280318163165,86.5391350982726,128.063429659833,147.91606719508,101.605510942473,124.031620106122,116.135031108712,160.955856405767,265.698858194105,194.712989485208
"result.36.68",36,164,1451.61761919436,1849.14535976519,1567.62789273807,1700.77523368427,2912.10820365638,1395.03923482063,1539.71626834898,1752.2145453444,1470.5135522448,1517.32945319377,1615.01638248525,1409.35427838655
"result.37.68",37,164,220.503413611737,230.964869581467,309.058998105509,347.454426911954,832.310834795551,267.1996010551,211.547223595963,286.861705377891,183.997916462389,162.042228855781,268.21109940886,190.677551675146
"result.38.68",38,164,591.985205863567,641.565728855797,558.036284922495,637.880233831001,1312.66524175627,519.309706775677,684.586923685182,716.956259690068,565.502556212762,511.345565234134,571.749943296407,508.276368006951
"result.39.68",39,164,1112.44327198862,1631.5397629405,1292.97697256774,1286.31872020801,3637.56424575174,1058.43942876676,1169.58300615855,1580.53203751722,1027.20152229729,921.832629365854,1211.8441988547,1032.2226924619
"result.40.68",40,164,437.641604366002,864.821136045852,669.461026460219,798.214260332827,3042.8176904669,709.699178470715,775.032982165325,1055.03321358099,465.329822933191,418.456770405146,508.401703959068,446.55183614614
"result.41.68",41,164,265.577636099579,124.875453798844,109.573092931447,149.406192423875,283.868000438284,110.366486049928,116.745024437872,153.458190319987,68.0034806292056,118.548282083717,771.117975253971,400.166963232027
"result.42.68",42,164,176.11533802791,186.017163392825,178.988303797394,183.977774464827,180.435974091214,182.95013856329,181.165446506746,182.432318969573,181.533023300506,182.17139276873,181.718243051703,182.039913614383
"result.43.68",43,164,420.061463965434,216.148600847039,289.974943283773,244.518704971471,318.566714409875,180.387733087023,202.269782739582,258.230898563173,220.145296102984,226.346615130575,268.449320608367,256.372995173742
"result.44.68",44,164,206.139125438924,183.819480785445,169.378867486903,183.0457908477,203.322044673493,156.097296481863,168.581202936701,176.960597599517,196.690806131967,165.831044271484,187.554683592303,161.170547592888
"result.45.68",45,164,383.959353380109,540.158845409496,271.726370445755,334.817773797513,691.474825532767,183.951910092632,294.955048598854,529.262972560734,303.95556231355,327.109926359942,406.931724556232,285.349864482419
"result.46.68",46,164,290.284285546279,310.206574209608,323.708282574938,265.898666803453,365.238527607882,215.673121237161,257.261731985892,396.216198709928,303.70200587819,313.296761708833,310.070596938366,320.068200759382
"result.47.68",47,164,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958,120.817384448958
"result.48.68",48,164,130.990175575482,161.432785451707,99.2433084137666,96.8129920356522,180.972991877543,108.091297837068,110.215137766482,182.377925708953,140.301720625217,123.062330302982,152.555654175737,99.3452107849157
"result.49.68",49,164,503.175647074813,522.937752245229,355.128300467916,378.620243740132,509.884627906894,429.802844078304,461.737446506389,490.092304066972,434.892320404434,419.789333627261,472.662363370236,489.460625842978
"result.50.68",50,164,1451.49207765042,1598.16418512912,1699.8628746065,1494.10006899547,2210.49167290111,1344.38194588975,1464.91693715014,1467.40622464949,1455.32355807056,1543.35547830101,1860.49170012047,1487.0999177725
"result.51.68",51,164,114.15068503176,158.383209270768,190.303157882126,250.986162035131,1140.1945350449,204.066708404249,260.195661407361,238.451726812802,163.146963909067,145.935036164487,123.391727117129,118.738430551128
"result.52.68",52,164,132.602970288094,152.141090374109,195.488322238503,160.751513195031,694.238596208097,148.296473453292,185.586748361402,172.191062866218,189.658294904968,164.680036572612,152.846420491361,116.558307485003
"result.53.68",53,164,41.5058519307322,71.957403114278,54.6764164913684,52.1916147179984,63.4895810321517,50.5227299821638,51.5091212381103,54.4621236106928,48.5767056534661,53.5636892074136,44.6058180912293,50.6586104389353
"result.54.68",54,164,118.978489294989,107.759181379007,169.214454868165,103.822292401749,475.570432877588,97.4303110983972,211.07578382958,193.147434493849,190.274811224637,90.7331444440584,56.1416565550169,73.8356867045664
"result.55.68",55,164,121.76546262202,254.495859503121,183.885462583187,174.473275936474,408.826535047673,140.227389908596,339.62323787693,222.842576107253,140.366717235614,97.1966803477572,146.527602187876,86.1981049652797
"result.56.68",56,164,74.0478377439686,202.008521156746,144.234871892105,191.754737860553,524.43550658037,134.290884062543,135.148877718363,287.004272838021,155.77089649811,88.8819552931881,100.918369201093,63.042668972112
"result.57.68",57,164,104.382759975282,109.063091520383,129.054948935093,137.848545018539,357.981072018339,101.941148115907,151.606055170814,192.609831283543,91.3535345330627,117.596788625865,121.651889459464,84.9475215539063
"result.58.68",58,164,87.0566060233036,111.200152230806,86.1071489058103,110.827155136773,135.980476146126,84.0244015223347,102.562939972092,102.26146747181,79.2950927595563,84.153697450737,81.0393577477609,81.8627632339084
"result.59.68",59,164,278.282179477434,181.759189408797,252.418406313252,213.58089996319,632.932574963781,121.296186886807,202.696768318348,362.701664567651,217.290787885738,191.532108582913,458.719101568156,382.622216753936
"result.60.68",60,164,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399,79.6360831364399
"result.61.68",61,164,40.8377803629409,19.5340315336667,44.238484463499,28.9933584613959,113.357806108206,25.9171964801398,36.5768574333421,39.9615323486542,20.6622766761975,21.4407430155597,34.9456470625494,25.0728188875745
"result.62.68",62,164,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417,27.0828547885417
"result.63.68",63,164,142.878998458796,193.768660655498,172.631890597251,137.526505557448,270.343700703445,119.284540138695,136.575242198558,234.071423084298,163.401097345634,139.383687387309,170.365960497437,183.92163730384
"result.64.68",64,164,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056,23.0731831927056
"result.65.68",65,164,262.657744826967,289.279825734076,314.308498367898,327.671214933354,1371.37831983692,353.490908047444,451.816609265452,428.67446886344,245.329016863144,220.564213199617,251.014696855817,180.760282107055
"result.66.68",66,164,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333,147.524526708333
"result.67.68",67,164,45.9489371861599,48.9999714640116,76.3551213818998,39.3537437640887,72.0716087269912,47.1312551402658,43.9491907259084,56.3289676465255,43.0790652063167,42.8780233098742,45.0825305275175,46.1846513694503
"result.68.68",68,164,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834,88.9701848895834
"result.69.68",69,164,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875,76.085554846875
"result.70.68",70,164,41.1779387579388,38.8880700318235,52.8120163236062,43.7012171123478,44.8158394856188,26.3201104396226,45.0600393828768,31.3536285982228,44.2627485928965,34.1559770717495,31.6965561548616,30.0682351768422
"result.71.68",71,164,1200.726989551,1383.24199890869,1237.75763623636,886.734863041171,1695.82479142035,796.734835392378,864.4234812689,1091.59078975415,818.653859523486,789.346368865044,1034.52280231506,989.602429820155
"result.72.68",72,164,1271.44041937355,1355.64504531369,1007.18699551723,1118.52400740768,1829.33454756072,1022.76662237469,747.584911040874,1677.42091856776,1198.18613622995,1216.08595152167,1637.25223407454,1417.12200241892
"result.73.68",73,164,1120.95453237693,1082.8160368221,870.714381427812,852.534921896644,1684.6577234618,687.265130106779,569.2125622648,712.931600340906,651.3719698925,596.574996354548,961.302145471676,874.995542342948
"result.74.68",74,164,516.867956036741,434.342465703364,478.466776495332,356.21542853678,356.733169936167,296.975244465551,294.839995378731,434.586203154067,329.626526559709,377.693283744805,352.808806125376,479.69126174051
"result.75.68",75,164,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417,158.310295385417
"result.76.68",76,164,195.068501575196,212.740402787242,205.312688754946,144.723534943657,146.587433805187,191.061653360156,178.518301559743,168.570032261595,153.881124089549,175.62356940504,251.877742845639,235.528741116423
"result.77.68",77,164,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958,206.293229573958
"result.78.68",78,164,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917,208.857947597917
"result.79.68",79,164,428.872499244612,339.663063066413,306.60278681555,294.350922970115,289.810483968697,288.12783497866,287.504259235699,287.273167243543,287.187526470241,287.155788710819,287.144026960727,287.139668153813
"result.80.68",80,164,947.568818930579,883.809803201219,664.973105357669,382.012389524284,729.824773274568,279.982299983208,394.167756637148,476.739120744542,644.045287290025,724.667361008849,958.044540787626,1088.6348431759
"result.81.68",81,164,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833,329.506503570833
"result.82.68",82,164,226.387305606109,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268,214.955865153268
"result.83.68",83,164,546.153811233729,628.697406006105,564.824998291733,678.883582446859,984.11767501305,488.484118178861,612.749914211305,638.83000721835,581.130293377674,492.851012216122,572.903423000669,486.47596663644
"result.84.68",84,164,41.96450568059,37.1914131622013,37.9610756328702,37.8369673495143,37.8569798440616,37.8537528238566,37.854273181745,37.8541892738935,37.8542028040574,37.8542006223148,37.8542009741214,37.8542009173925
"result.85.68",85,164,28.1131604948634,29.2982043359882,32.511151181199,25.6738616871186,36.2298220320183,22.5337372595174,26.5030785904101,29.2252798072796,23.5324204133081,24.1284749955884,25.0399830881221,24.1494557308767
"result.86.68",86,164,73.1721328769904,110.05174345884,99.4603104084675,96.3824295664794,331.246917005758,105.892769921168,109.414963029302,138.315672354511,85.0412412117187,90.5123177204616,80.5803288134792,63.7220766970548
"result.87.68",87,164,49.5973642,166.5904747,98.4683334,98.0248736,686.8013256,163.3343422,163.9418078,151.6322664,195.5649021,119.278775,156.8722401,82.7767744
"result.88.68",88,164,35.6352226643974,57.0474514754778,32.8059230777102,34.0220345902944,51.0590446501203,24.6989518825993,29.1575342457876,44.6343258467049,27.1086911023677,14.8976237051476,20.794428232168,25.9275530770547
"result.89.68",89,164,48.0706692376779,62.4117890655941,43.9254004206921,47.517473310954,81.479654020873,37.1952283264782,40.0858969273566,37.9007449002158,64.4920935367609,45.184372039869,48.9937014765376,68.1090686408164
"result.90.68",90,164,54.1682885804364,75.1052167185526,47.6166049296924,51.9459202868978,145.374880726203,50.9054478591879,54.7488178022472,87.1800317270078,51.4740750541833,48.3573652621918,64.3536350632951,63.0618164080498
"result.91.68",91,164,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667,29.7041750166667
"result.92.68",92,164,212.350325791582,305.370006975631,151.450455432023,82.8414713416301,87.5873796777248,94.0662168131965,111.20775851765,186.713369951285,160.065557287809,164.355698683413,304.539067243566,200.224350730855
"result.93.68",93,164,189.219643570061,176.477455582296,117.391366922248,103.248449624686,165.714291185814,71.9716406994307,131.298598832547,168.169938098076,105.825821675628,109.916879616936,129.086118102217,145.90845751529
"result.94.68",94,164,68.2457436802708,167.614366514541,115.025987944584,110.841753756921,303.273099278789,84.1906675986449,138.627704678542,187.239576780213,89.9373629752229,107.239103976142,59.8276434735325,66.5502004503461
"result.95.68",95,164,798.175986843295,957.728685697825,703.251803738559,723.124091084819,1231.01757202535,565.527128934892,681.572556275294,781.203293115356,673.260176259916,701.534573559601,724.257295506175,516.666311822993
"result.96.68",96,164,413.733130306015,355.645968585412,231.428803643025,165.798628794554,319.333677546618,77.7359103256891,106.901408988233,269.549024432865,171.123078447809,216.069208157668,398.560612212787,352.99648869802
"result.97.68",97,164,304.461051162014,475.110017154956,358.145596889656,479.593951794916,1100.43327808357,411.911747610715,487.344888821621,608.007578379556,265.712810958883,350.543288052198,304.089579734455,272.610893275269
"result.98.68",98,164,548.74813323293,421.635098893183,189.214559312428,243.276174955613,107.454286226997,186.307892337956,152.500190117575,190.690524236179,180.307372585075,307.778056583198,568.156111806148,570.629719949054
"result.99.68",99,164,227.769369432656,197.577749158672,197.833332363095,178.839266593933,260.095341867903,184.358590876573,203.208547368158,178.084237405742,197.839015016921,176.983735444993,219.595582151761,212.457517976589
"result.100.68",100,164,174.015685173393,255.267842381187,288.617057426032,289.840121186088,658.91557402678,308.682413487347,443.097548726402,353.778600464666,237.064319106353,203.693335047205,186.95078793348,154.963191630902
"result.101.68",101,164,37.1945050732986,29.8710061983011,58.3730531455586,54.7177162351397,237.480743594447,61.0740138807351,99.4031004476542,79.2390013537023,40.076681043907,52.5986620151348,26.5034795216356,28.7484132265334
"result.102.68",102,164,117.430506793384,106.08420833867,209.630194916622,138.339180156722,376.036930994599,173.446871972609,139.216942420473,187.306980242639,131.84224687238,100.318123428936,167.995370474832,109.748410270329
"result.103.68",103,164,57.0748544485954,25.1992453152352,79.5567025887318,84.7929451932857,251.770511000034,120.198776072124,142.839691026368,127.733980634188,79.5267501215331,56.8040354772281,53.7532561126342,30.9413052459569
"result.104.68",104,164,25.5142618038994,25.3267877407612,38.7488216874343,28.1172054655812,46.705157351602,35.1099857654668,41.3667103338697,47.6111979286168,28.4660622008403,28.9631270922872,17.0352527225353,20.0813078564229
"result.105.68",105,164,346.552336117402,264.764208647969,183.080305118149,150.732387975294,161.051093276751,100.879960655594,151.069744333096,188.898201950404,297.578151597062,364.492642488053,448.786357831508,519.884232917995
"result.106.68",106,164,65.8240680657254,60.1724786222764,43.9579737480331,55.4821672001719,45.6943193108842,48.6327589156072,45.6930381982062,47.2296665218595,53.9996929850351,53.0113394421269,66.4079229737738,69.5895749181783
"result.107.68",107,164,113.414842548158,50.8826002177634,47.9260366636089,20.1706332700579,29.1372432435387,20.8410995353295,31.4143398491214,50.2046596083394,74.8338805197846,76.9650514435773,130.874776026236,110.326535250612
